,eng_word,rus,fr
65,follow,идти,observer | rentrer
66,follow,идти,se conformer | continuer
67,follow,идти,emprunter | rentrer | continuer
68,follow,идти,accompagner | marcher
69,follow,идти,pratiquer | partir
70,follow,выполнять,respecter | exercer | exécuter | se conformer | mettre en œuvre | prendre | observer | emprunter
71,follow,выполнять,appliquer | remplir
72,follow,выполнять,se conformer
73,follow,выполнять,poursuivre | jouer
74,follow,выполнять,imiter | tenir
75,follow,выполнять,accompagner | accomplir
76,follow,выполнять,faire suite | s'acquitter | faire | tenir | satisfaire
77,follow,выполнять,longer | honorer
78,follow,выполнять,pratiquer | s'acquitter | appliquer
79,follow,вытекать,découler | succéder
80,follow,далее следовать,suivre | poursuivre
81,follow,далее следовать,respecter | se conformer | prendre | observer
82,follow,далее следовать,poursuivre
83,follow,далее следовать,appliquer | par ailleurs | pratiquer
84,follow,далее следовать,se conformer
85,follow,далее следовать,adopter | en outre
86,follow,далее следовать,emprunter | en outre | respecter
87,follow,далее следовать,faire suite | ensuite | suivre
88,follow,далее следовать,longer | en outre
89,follow,далее следовать,s'ensuivre | ensuite
90,follow,повторять,no_equality
91,follow,последующий,poursuivre | ultérieur | ultérieurement
92,follow,последующий,pratiquer | ultérieur
93,warm,теплый,chaud
94,warm,теплый,chaleureux | chauffer | se réchauffer | chaleur | accueil | chaleureusement | accueillante
95,warm,сердечный,cordial | cardiaque
96,warm,сердечный,chaleur | cardiaque
97,warm,сердечный,accueil | cardiaque
98,warm,сердечный,accueillante | cardiaque
99,warm,согревать,chaud
100,warm,согревать,réchauffer | chauffer | échauffer | se réchauffer | chaleur
101,warm,погреться,se réchauffer | chaleureux | réchauffer | chauffer | échauffer | chaleur | chaleureusement
102,warm,утеплить,no_equality
103,warm,тепло,chaud
104,warm,тепло,chaleureux | chaleur | chaleureusement | chauffer | se réchauffer | accueil | accueillante
105,warm,тепло,chaleur
106,warm,тепло,chaleureusement
107,warm,тепло,conviviale | vivement
108,warm,разминка,chaleureux | un exercice
109,warm,разминка,réchauffer | échauffement
110,warm,разминка,chauffer | échauffement
111,warm,разминка,échauffer | échauffement
112,warm,разминка,se réchauffer | échauffement
113,warm,разминка,accueil | occupe l' | un exercice
114,warm,разминка,chaleureusement | échauffement | entrainement
115,collide,сталкиваться,entrer en collision | rencontrer
116,collide,сталкиваться,heurter | rencontrer | se heurter
117,collide,сталкиваться,se heurtent | rencontrer
118,collide,сталкиваться,s'entrechoquent | rencontrer | confrontés
119,collide,сталкиваться,se rencontrent | rencontrer
120,collide,конфликтовать,no_equality
121,collide,наехать,se heurtent | tomberont dessus
122,collide,наехать,s'entrechoquent | tomberont dessus
123,collide,наехать,se rencontrent | tomberont dessus
124,collide,соударяться,no_equality
125,collide,в конфликт,entrer en collision | en conflit | dans le conflit | au conflit
126,collide,в конфликт,s'entrechoquent | en conflit
127,collide,в конфликт,se rencontrent | en conflit
128,break,ломать,briser | se briser
129,break,ломать,casser | cassure | se casser
130,break,нарушать,briser | se briser
131,break,нарушать,enfreindre
132,break,нарушать,violer
133,break,разбивать,briser | se briser
134,break,разбивать,casser | cassure | se casser
135,break,разорвать,briser | se briser
136,break,разорвать,rompre | percer | rompu | repos | se rompre
137,break,разорвать,sortir | interruption
138,break,прорваться,percer | rompre | forcer | se rompre | relâche
139,break,прорваться,briser | traverser | retraverser
140,break,прорваться,arrêter | traverser
141,break,прорваться,fracture | traverser
142,break,прорваться,se briser | traverser
143,break,разрушить,briser | ruiner | se briser
144,break,разрушить,rompre | percer | rompu | repos | se rompre
145,break,разрушить,rupture | détruire
146,break,разрушить,relâche | gâcher
147,break,вырваться,rompre | percer | rompu | repos | se rompre
148,break,вырваться,sortir | interruption
149,break,вырваться,échappée | échapper
150,break,разбиться,casser | s'écraser | se crasher
151,break,разбиться,rupture | te tuer
152,break,разбиться,cassure | s'écraser
153,break,разбиться,fracture | te tuer
154,break,разразиться,no_equality
155,break,пробить,briser | se briser
156,break,пробить,percer | rompre | perforer | tracer | frapper | se rompre | relâche
157,break,пробить,enfreindre | perforer | transpercer
158,break,пробить,interruption | immatriculation
159,break,пробить,coupure | coque
160,break,пробить,péter | pénétrer
161,break,преодолеть,sortir | surmonter | interruption
162,break,преодолеть,rompre | surmonter | combler
163,break,преодолеть,enfreindre | transcender
164,break,преодолеть,percer | relever
165,break,преодолеть,fracture | franchir | combattre
166,break,отколоться,no_equality
167,break,вырывать,arrêter | arracher
168,break,вырывать,fracture | arracher
169,break,преломлять,no_equality
170,break,перерыв,pause | suspendue
171,break,перерыв,break
172,break,перерыв,interruption | sortir | rupture
173,break,разрыв,rupture | fracture | interruption | coupure
174,break,разрыв,fracture | arrêter
175,break,разрыв,enfreindre | différence
176,break,пролом,relâche | brèche
177,break,каникулы,vacance | chance
178,break,передышка,enfreindre | faire une pause
179,break,передышка,pause | d'une pause | faire une pause
180,break,передышка,fracture | du retard
181,break,передышка,péter | répit
